,text,label
1465,"You really think women use abortion as birth control? Birth control fails, contraceptives fail, and you want to tell someone to simply not have sex? Telling people what to do w theirselves is weird & not your business. Theres people who literally DO NOT want to have kids.",2
1276,RT Gorgeous gorgeous folxs believe its time to finally protect our fundamental right to access abortion care - whenever we may need it Gorgeous folx also sign this petition to #PassRHEANow: ,2
2456,"Overturn Citizens United, Congress should not be allowed to take money from lobbyists/no dark money. Limit the amount of money any candidate can accept and shorten the election cycle. Congress should not be allowed to buy/sell while in office. Make abortion rights the law.",2
2428,RT I highly recommend the indie film Ask for Jane about pre-Roe days. A friend of mine nearl died from an illegal abortion. Too many people think those days are gone.,2
406,"So glad we can count on you to support abortion rights, too. The government does not know more than my doctor, nor me, about my body and what I do with it. Woot!",2
605,"Nope. No baby is ever obliterated by an abortion. If you want people to take your moralizing seriously, perhaps dont start with a faulty premise.",1
2327,"Aren't you suggesting that you think women having agency over their own reproduction is NOT a net good, despite that it ""only affects women and girls""? Stating that sex selective abortion results in fewer females than there ""should be"" suggests you are very much against it...",2
1179,"RT Legal challenge to TX abortion law effectively over, say clinics after state Supreme Court ruling #JustTheNews htt",0
2514,The Life and Death of Baby Walter is Changing The Abortion Debate ,0
2015,That is the potential when you give government control over medical decisions. They could then decide who should or shouldnt have an abortion,1
449,RT The Texas abortion ban is more of the same: It's about forcing Americans to live in terror of their nosy right wing neighbors. ,1
2532,"Abortion doesn't kill babies. A zygote isn't a baby. It can't think, it has no heart. It is barely more than some somewhat formed cells. Overall public health is more important than anyone's personal right to bodily autonomy.",2
1123,RT Iowa Supreme Court rules abortion is NOT protected by the state's constitution ,0
351,"RT May 27 - Eugene, Oregon: Dove Medical Pregnancy Center vandalized with pro-abortion graffiti More: https://t.co/mxmYGhz6sN 27/ ",0
747,"1. Abortion is irresponsible, as it is the neglect of one's responsiblity in creating a child through killing it. If you are unable to care for the child there is always adoption, which is always a better alternative to death. The mother is responsible for giving birth.",-2
3000,The only child abuse in the issue of abortion is the forcing of a minor to stay pregnant against their will.,2
490,Get real. The majority of the worlds developed countries support abortion rights and cover the cost through healthcare. Its YOU who want to impose YOUR beliefs on the rest of us.,2
661,And if you force someone's head underwater they will die from drowning. No killing involved. They just couldn't breathe water. Every single abortion kills an innocent human being. And that is what your demanding the freedom to do.,-2
2307,"RT If the Supreme Court outlaws abortion, all hell will break loose. We wont be reclassified as second class citizens whose only use is to serve as an incubator, so people like Amy Coney Barrett have available kids to adopt.",2
38,"Fetus and Baby are semantics, meaning entirely different things.And because a Dr or Nobel Prize winner says fertilization begins the development of human life does not mean they are saying at any time of z/e/f stages it is a human being or baby or that abortion is murder.",1
1264,RT Federal judge in Texas issues an injunction temporarily blocking the state's restrictive abortion law. ,0
842,Can you give me the name of a single person whos died from an abortion?,1
267,Look at this it is disgusting. new law in Colorado that allows women to get an abortion up to the moment of birth and denies the rights of pre-born babies. They are sick,-2
435,RT Can you believe by Thanksgiving of next tear abortion could be illegal in America? Actually it will have been illegal,1
2551,Im so sad your mother didnt Abort you when abortion was legal you dirty dick ass nigga,1
274,"On an institutionally-enforced basis, I agree, abortion can be used as genocide (see: eugenics). However, this trait is not inherent in the procedure and the act of a mother choosing to have an abortion does not fit the definition. (1/2)",0
1490,"Do you support abortion? Same concept, my body my choice.",1
2466,"Which im sure is great. But why can't we all be pro-choice? I respect your decision to have the but you don't seem to respect my decision NOT to have it. It like yours won't won't unless I have mine, which is crazy speak! Pro-choice is the only way out of this",2
249,"RT #SistersInLaw predicted this in our last episode. I predict when a suit agst abortion ban is filed on religious grounds bec it denies abortions that are allowed under Jewish tenets, SCOTUS will not accept it as it has Christian tenets. ",0
296,1st of all Native are everywhere in South America. Second of all the black population has been stuck at 16% for decades due to abortion while area just jumped in the US. ,0
1335,The fact that you just rabble on like it's a good thing tells me alot . Abortion is wrong period only if the mother's life is at risk then I should happen but there are a lot of lose women out there using Abortion as an contraceptive .,-1
2314,RT You cant legislate family communication ILs dangerous Parental Notifice of Abortion only serves to make the most vulnerable youth jump through legal hurdles when accessing abortion care. Tell your legislators to repeal PNA: #RepealPNA #TrustYouth ,2
2587,Women have a right to abortion in MS and will basically in all states,2
2030,RT spend the week with us as we launch our newest mutual aid project designed to meet the moment of intersecting assaults on trans communities and abortion access centering the most marginal muslims on friday June 10th! #AllahAllowsAbortion #TransphobiaisHaram ,2
772,"RT The Virginia Senate, which has a 1 seat Democratic majority, has just shut down a Republican attempt to enact a restrictive 20-week abortion ban.",1
275,"RT Disgusting is an understatement, @GovAbbott. Sign the petition today to show up against this unconstitutional ban on abortion.",2
550,"RT Our mission is to protect and promote the culture of #life, #religiousliberty, and traditional family values. We support the #FirstAmendment, the rule of law, and most importantly, we are dedicated to the pro-life movement from conception until natural death. ",-2
734,"RT Since 1973, when Roe v. Wade gave women power and autonomy over their reproductive healthcare choices, women have had: Higher relationship stability Higher wages More work experience An increase in overall health and well-being Pro-choice IS pro-life. #DemVoice1 ",2
2088,"RT If the abortion industry was opened up and laid bare for all to see, you would witness pure evil up-close and personal. Shame on the 218 democrats that voted for death today.",-2
740,"Again, be straight, don't call it ""healthcare"" when it's not. Please tell us what abortion actually is?",-1
3022,RT Major pharmacies are limiting the sale of emergency contraceptives as people try to stock up following the Supreme Courts ruling on abortion rights. ,0
1319,"But just think. While the governor did nothing for the grid, he pulled off a dictatorial abortion law that sets Texas women back.",2
2259,RT I can't fathom how anybody who professes a belief in God could possibly support abortion...,-2
521,"They may argue that if the mothers life is in danger, then having an abortion preserves the health or life of the mother. My argument is that these are a very small minority of abortion cases. Most do not involve a threat to the mothers life or health.",-1
1132,RT BREAKING: Roe v. Wade has been overturned! Babies will be saved from abortion!,-2
1943,"Trying to open a new abortion clinic in Casper, Wyoming right now is literally heroic. Christ. ",1
173,"This is beyond disgusting. The more extreme the left becomes with such foul rhetoric, the probability of more states making abortion more restrictive or illegal increases. They are immoral and stupid ",1
74,"RT Court On A Hot Tin Roof: Airing Out ""The Stench"" From The Oral Argument Over Abortion ",0
381,"RT Critics say the times are too partisan and the country is too divided to reopen state constitutions for rewriting or amendments. A convention could open a Pandoras box on issues such as abortion, with proposed changes subject to ratification by voters. ",0
2455,RT Every woman should be able to make health choices for herself w/her doctor. GOP extremists are actively working to stop that. Help #RegisterDemocrats! More Dems = more 'pro-choice officials'! #BansOffOurBodies #Voterizer #OneV1 ,2
925,"RT The faux intersectionality of the anti-abortion movements feminism adeptly contrasts with racist blindspots in some liberal and white pro-choice spaces. We must do better. But there is no such thing as a ""pro-life feminist"". ",1
408,"RT The deepest-reddest states don't have sufficient OBGYNs. They already have high maternal mortality rates. ""Anti-abortion"" rebranded to ""Pro-life"" because it market tested better; it's roots come from racism. It has never been about life. It has always been about control.",2
873,RT Id like to connect two dots re the Supreme Courts logic around 1) abortion and 2) adoption. The notion that women must bring children to term specifically to place them up for adoption relies on the linked understanding of white supremacy and non-white promiscuity. 1/,2
1323,"You can't get an abortion because you can't carry life in your womb. The highest honor of all humanity. You can't get vaginally raped because you're not a woman. Ergo, you can't have an opinion on what happens to women with vagins",2
780,"Fascinating 2c ""pro-choicers"" here jumping up & down for hours - so much nastiness. But it's hopeful that none want to come out & openly say ""abortion kills unborn babies"". An implicit admission that abortion would be horrific if that were true. A start. Next comes love of truth.",-2
790,"Only if you de-humanize the unborn. The pro-abortion side gives zero value to a new like prior to birth, others disagree.",-2
2183,"RT Basic health care includes access to safe, legal abortion. We must put in the work now to elect pro-health care, pro-choice leaders in 2022. Sign up to register voters: Donate to the orgs fighting to protect the right to choose: ",2
2498,"I get real sick of you assholes holding my reproductive rights hostage as if we don't deserve better than what the Democrats give us. Old rotten meat or starvation, what a fucking choice.",2
2209,"RT Want to do something helpful and good? Make two calls to protect access to abortion care. Before February 28, support the Women's Health Protection Act: ",2
2385,We are many! Harvard solidarity for abortion rights this #InternationalWomensDay #NiUnaMenos ,2
398,"RT Abortion is a fundamental right. Womens decisions over womens health care belong to women, not to extremist right-wing legislatures. Today, the Senate will vote on moving forward on the Women's Health Protection Act to protect abortion rights.",2
663,Im old enough to remember hearing Matt on a podcast a few years ago calling for compromise on abortion,0
1349,"RT A U.S. federal judge temporarily blocked the near-total ban on abortion in Texas, opening up a new phase in the legal battle over the country's toughest abortion law yet ",0
1802,How much abortion is permitted through the democrats? Is that not murder as well? Whup your childs rear end and maybe they wont come out as entitled little psychopaths. #Gunsdontkillpeople,-2
1344,"RT In 1970, before the Roe decision, only 11% of women had college degrees. The right to abortion has enabled millions to pursue education and careers. We cannot go back. All people deserve to choose the path that is right for them.",2
2191,"RT DemoKKKrat Communists say: ""Spare me the bullshit about constitutional rights."" (when it comes to guns) The same DemoKKKrat Communists claim that abortion is a constitutional right. You can't be a DemoKKKrat without being a Hypocrite. ",-1
1468,RT And let this be a lesson for anyone who wishes to shed innocent blood. Abortion or not.,-1
665,For the record: Pro gun. Pro abortion. Pro death penalty. That's 2/3 Conservative!,1
2570,RT Woke up to the good news that #JudgetRobertPitman blocked Texas from taking away women's rights over their bodies. He said an abortion ban unlawfully prevented (women) from exercising control over their lives in ways that are protected by the Constitution. ,2
2459,RT Theres an abortion clinic in New Hampshire that has the book for kids to read in the waiting room. Its a very disturbing book,-1
78,"RT You are misinformed if you think that abortion is easy, efficient and non traumatic at any time whatever the circumstances. Educate yourself in the trauma that women feel for many many years after an abortion ",1
160,RT I challenge anyone to name one thing tfg & republicans have done to improve America or to solve any of Americas problems. Banning abortion doesnt make it go away. Banning books doesnt stop people from finding out the truth. Punishing transgender people does not change them!,2
81,This isnt the 18th century. People have sex for pleasure not for reproduction. Abortion is healthcare! ,2
1027,I'm still looking for his stats on abortion among black Americans.,0
1974,"The amount of dehumanization you have to do to justify abortion is extremely odd to me. See I support abortion, but I don't make the mistake of mischaracterizing it as ""a clump of cells."" Its human, but if the mother doesn't want to bear the burden of a child, she doesn't have to",-2
28,"You think that ridiculousness is true? Why is Roe v. Wade always on the table in US politics if church and state are separate? From a secular standpoint, access to abortion is important for basic healthcare and safety. Anything else is religion dictating laws.",2
2072,"RT 6 questions for politics in 2022: From control of Congress and the strength of the Biden presidency to potential Jan. 6 committee revelations and the future of abortion rights, there's a lot at stake in 2022 (Details: ",0
560,"RT GOOD NEWS! We know this isnt the end but thank you to everyone who continued to fight for Kentuckians' right to safe, legal abortion. ",2
2334,"RT Less than a month after the Supreme Court refused to block a Texas anti-abortion law, providers in that state requeste",0
2539,RT Hilarious that people who just voted to legalize abortion through all 9 months of pregnancy are now criticizing @RepBoebert,-1
865,"RT They are.Remember that in many countries, as in mine, woman are still fighting for the right of abortion.Genital mutilation and forced marriage still exists.We advanced our troops but we still have to hold the ground and form trenches.We had some victories but the war isn't over.",2
536,"The WHPA would protect the right to access abortion care throughout the US. It would also create a national safeguard against abortion bansincluding the current ban in Texasand medically unnecessary restrictions (such as mandatory waiting periods, biased counseling, and more.",2
1359,"But now the Court appears likely to secure victories for Ginni Thomas allies in a number of highly polarizing caseson abortion, affirmative action, and gun rights: ",0
3009,RT Talking to clergy here: find your local abortion access fund or Planned Parenthood. Get Plan B from them and have it in your office. THEN TELL THE PEOPLE IN YOUR CONGREGATION. Go online and tell people. You can be an access point for people who aren't safe going elsewhere.,2
2042,RT The TERFs are just like Jehovah's witnesses or Evangelical christians. Anti-abortion extremist tactics. But worse. This is vandalism and threats against marginalized people. ,1
2064,RT We need to pass the Womens Health Protection Act to stop Republican state legislatures from passing anti-abortion laws,2
859,RT Why The Supreme Court Probably Doesn't Care What Most Americans Think About Abortion Or Gun Rights ,0
2424,supporting a women's right to decide isn't supporting abortion. it's taking the government out of women's rights.,2
61,"Abortion is not a crime, but it will be in Wisconsin if Roe is dismantled. Please sign the petition to #StrikeTheBan and protect abortion: ",2
442,"Embryo is the correct terminology, not baby, and there is a passage in numbers on how to have an abortion. Yes, alive, born from term infants you can't kill. That's not an embryo nor fetus.",1
596,All in for abortion if you raise the minimum age to 45.,-1
582,"RT WA state could see a 385% increase in patients seeking out-of-state abortion care if #RoeVWade is overturnedmaking it harder for patients in WA to get the care they need. We've got to do everything we can to protect the right to abortion for everyone, no matter their zip code.",2
2560,"Im a 48, almost 49yr old lesbian woman who had a hysterectomy at 36. I dont know if I wouldve been able to have an abortion, if ever faced with that decision, but Ill be damned if Ill stand in the way of any womans right to choose what happens to her own body!!",2
1214,"RT I strongly disagree with Keller here. The Bible absolutely tells us the ""best political policy to decrease or end abortion in this country."" Here it is: Make it illegal. And punish those who still pursue it. Just laws, duly enforced. That's all over the Bible. ",-2
2497,"RT Modern medicine has advanced significantly since 1973 the humanity of an unborn child at 15 weeks is undeniable. At 22 days a baby has a heartbeat, at 8 weeks a baby has a well-formed brain and at 15 weeks a baby has a nose, eyelids, eyebrows and can feel pain.",-2
363,"RT We will be holding a special stream on THURSDAY to solve a small selection of (regular) crosswords from the These Puzzles Fund Abortion Too fundraiser. Please donate to not only support abortion access, but also get the complete pack of snazzy puzzles. ",2
1047,"We are supposed to be taking to the streets on May 14 but right now, it doesn't have much momentum. Roe v Wade will be axed by SCOTUS if we dont speak. #WomensRightsAreHumanRights ",2
571,Like Dems praising Pence literally a week before he was calling for a national abortion ban. Holy shit.,1
368,Yes temporary harm. Doesnt mean a mothers life is always in foreseeable danger. Foreseeable danger (high risk of dying) is a reason for abortion.,1
2452,"RT With the #TexasAbortionLaw on pause, AIT polls found that abortion is a major factor in motivating young people to vote ahead of the 2022 election cycle, especially young women. Full Poll: ",0
2420,"RT ABORTION IS NOT, Nor NEVER HAS BEEN a Part Of The CONSTITUTION, apparently, literacy is not most libs strong point The 2nd/14th AMENDMENTS R FREAKIN AMENDMENTS, My RIGHTS SHALL NOT BE INFRINGED! READ Those Amendments",-2
1134,"The Bible is very clear that God is, without question, the Creator of life, and that life begins at conception. Abortion is a grievous sin and is never God's will. Please do everything you can to create policy consistent with God's will. Thank you very much, and God bless you.",-2
2269,"Why do you consider getting a vaccine or not a ""Personal Healthcare Choice"" but when it comes a women's constitutional right to an abortion you don't consider that a ""Personal Healthcare Choice "" between the individual and their doctor? Explain.",2
36,"Abortion clinics, schools,libraries etc you knew that right ?",0
1435,"Democrats are like a cancer. Satanism, pedophilia, false flags, corruption, perversion, drug abuse, alcoholism, abortion, adrenachrome, murder, school shootings, just plain evil. Jesus and the scriptures warned us about the end days and this evil generation.",-2
2356,"RT When we share #OurAbortionStories, we help eliminate the stigma surrounding abortion. Abortion is normal. #AbortionIsHealthcare!",2
736,"True, shell find some feminist dude to trick her into getting an abortion after tricking her into letting him nut inside her.",-1
83,"RT Oklahoma basically just completely banned and criminalised abortion, with no exception for rape or incest. As usual with the in the last six years, the cruelty is the point. And disrespect for the law, and women. ",2
595,"RT Why though? I've read a bit about the terminology around abortion and studies have shown how using TOP has the opposite effect. It pushes the narrative that ""abortion"" is dirty and something to be ashamed of & covered. It's also inaccurate coz a live birth can be considered a TOP ",1
397,"RT Our network of reproductive rights warriors fight for reproductive health in Delaware. We can only do this work together, so join us! Fill out the form here: ",2
675,"""Pro-abortion comrade"" of course. Your kind started the culture of death in America. Find Christ and repent. ",-2
347,"........my God, you know shit about it do you : -NO vaxxine by definition (look it up) - MY BODY , MY CHOICE is no abortion thing, it means ALWAYS no matter what - if injecting a chemical is basis for keeping your job, its not about health - GREAT RESET do your resarch.....",0
2014,"What are you talking about ? You know harassing Kathleen Stock has nothing to do with abortion or gay marriage. Stop pretending, then well talk.",0
285,"You have a Neanderthal understanding of what abortion is, and an even dumber understanding of what a human being is. Something the size of a quarter that wouldn't exist outside of a womb isn't a human you thick wet lump.",1
1211,Are you referring to the slaughter of the innocent via abortion?,-2
76,"Always put on a condom, reproductive rights are fundamental and women are entitled to their freedom",2
103,Agreed. Most of the arguments I hear for common use abortion all revolve around the fact that the mother doesnt want to be inconvenienced and only thinks about how her decision will affect her,-1
362,RT Great turnout at the Bradenton March for Reproductive Rights! Listening to speakers before we march. https:/,2
2095,"RT Just 5% call abortion top concern -- Sorry ABC News, who said every home is locked in on the issue. Even less whipped up about J6 hearings. It's all money, $5,000 more a year for inflation, skyrocketing interest rates, stuff people deal with every day. ",0
2308,"RT The GOP tracking women and teens' menstrual cycles is so perverted there are no words. This should disgust everyone no matter your political party or gender. They have gone too FAR, and this alone should make every woman and man vote Pro-Choice down the line.",2
1339,RT Planned Parenthood CEO Calls Killing Babies Abortion Justice ,-2
246,"RT Supposing himself a devout Catholic, [Joe Biden] knows full well that facilitation of abortion is a mortal sinyet he freely, knowingly, and willingly chooses to advance the slaughter of the innocent. ",-2
1389,"Abortion, killing Gods creation? Thats against the Catholic Church",-2
517,"RT I stand with women today at 2021 Womens Marches. I will continue to support reproductive rights, equal pay for equal work, and voting rights. I am committed to passing legislation that eliminates the systematic barriers that reinforce inequality. #WomensMarch2021 #Chicago",2
3044,"as someone who is on birth control, it's not easy to obtain and it's not always effective. you can have sex on birth control and still get pregnant, every single doctor in existence would tell you that.",1
961,"RT Our next Governor must campaign on reversing New Jersey's abortion law. It is not a matter of women's rights. The Democrats did not even put the word ""woman"" in the law. It is about killing babies.",-2
2394,RT PHOTOS: Pro-choice abortion rights activists confront a pro-life march organized by the church group Witness for Life on their way from St. Patrick's Old Cathedral to Planned Parenthood today #AbortionRights #AbortionIsHealthcare #AbortionIsEssential #WomensRights ,2
158,An important thread to read. Thank you for your bravery in sharing your very personal story. The entire argument against reproductive rights is based in theology and is a violation of every American's First Amendment rights. ,2
616,"So dont point fingers at the hard work, lived experiences, and compassion of abortion funds and providers in Texas who are working their asses off to find safe, sustainable, person-centered options during this chaotic time. Theyre listening to Texans, because they ARE TEXANS.",2
1348,"RT Well Gov Hutchinson we wrote this anti-abortion bill and Asa - Dont need to know anymore, approved!",-1
216,"RT Biden admin is hoping US is distracted by raging inflation, rising crime, a crisis on our border, a baby formula shortage..decision by SCOTUS on abortion..so we wont notice their attempt to cede U.S. sovereignty in Geneva. Its time to raise a ruckus ",0
463,"RT Why, it profits a man nothing to give his soul for the whole world. But for an abortion-tainted vaccine? ",-1
3010,"How about just murderers in general huh?! I cant unite with a murderer. As for baby killers, I can think of a few things Id like to do with them",-2
512,"RT Since anti-abortion is predicated upon Christian beliefs, anti-abortionists are violating the First Amendment right to freedom of religion by denying abortions to people who don't share their religious beliefs. #AbortionIsHealthcare #HocusPocusSCOTUS",2
674,RT LIVE Chat with Fr. Frank Pavone and Janet Morana about Abortion Recovery Awareness Month! ,0
1269,"Not a woman. Science matters and CHROMOSOMES are unchanging, not to mention, decided at CONCEPTION! for you cruel baby killers out there. #BarbarismOfThe21stCentury #HellsGonnaBeHot #ScienceMATTERS",-2
908,"Said neither of these things. We can promote sustainability without infringing on actual freedom. And once again, no. As the world continues to develop, and more people get access to education, birth control, health care, etc, the population will decrease and plateau.",1
1118,RT LIVE: Demonstrators at Red Arrow Park are now marching in downtown Milwaukee to protest the U.S. Supreme Court overturning Roe v. Wade **This feed is live and unedited ,0
954,"RT The reasons given in objection to the legalisation of abortion are based on stupidity and ignoranc. And we cannot make decisions that affect 50% of the demographic based on stupidity. Guys, we have brains. Please use them.",2
2025,Stop with the media crap. You have you own mind. Dont you? You cant tell what side is better. Republicans say freedom of speech. Until u disagree. Then its shut up! Then freedom of choice until a women wants to get a abortion. Back the blue. Then bet them on Jan 6. Not hard. BLUE,1
2442,RT This is why we need our lawmakers to prioritize the Equal Rights Amendment and the Women's Health Protection Act. Roe must be the law of the land! #BansOffOurBodies ,2
1287,"RT There are no words. To adequately describe a draft SCOTUS opinion outlawing the right to choose. Its devastating for the millions of women who will lose the right to make their health care decisions, thanks to a partisan court. Congress must pass abortion protections. Now.",2
988,And every state has the right to decided its own abortion rules.,0
1839,"A FETUS is simply a stage in the DEVELOPMENT of a HUMAN. Embryo, fetus, baby. Simple science. Abortion is the MURDER of a smaller human.",-2
395,"PLEASE REPLY: Should the US sanction Russia? Text back: YUP, NAH or DUNNO to find out. As Russia invades Ukraine and the Supreme Court prepares to overturn abortion rights ... Tune into The RNL Show Watch Today 5 pm ",0
1815,"RT 14 children dead...not even a blink of the eye to the ""pro-life"" crowd.",1
114,Disparage much? People rightly accept abortion because we love woman and agree they know what's best for their lives.,2
1355,"RT ""The main solution that white supremacists want for Black women having babies is to sterilize them, not to give them the freedom of their reproductive rights. It's a movement to dominate people."" An important listen from ",2
904,RT A #hero is one that defends the life of the innocent! Thank you to all the #heroes who #pray and work to defend the unborn and stand against #abortion. #Fact: the #1 reason babies are aborted is inconvenience. Thats legal #genocide ,-2
1907,RT Does the pope knows she wants to approve legal abortion until last day of the pregnancy???,-1
2171,RT Wonder why people are out protest against vaccine but seem to be okay with voter suppression and taking away abortion rights.,1
597,"RT Gov.-elect Glenn Youngkin says he would entertain certain antiabortion legislation next year, but it is not part of his day one agenda. Gun rights appear to be on the back burner, too. ",-1
994,"RT ""Roe v Wade must stand. Women must not lose this right to their bodily autonomy."" Thanks to Caroline Robinson for giving us permission to publish her speech from the recent abortion rights demo in Edinburgh o ",2
1073,RT International abortion solidarity is unconditional.,2
1371,"RT Im just an unfrozen caveman lawyer, but granting Republicans a free vote to prove their anti-abortion bonafides with no risk whatsoever of a bill becoming law seems not smart. ",1
71,"You do not think there is an actual difference on, say, the issue of abortion rights between the party that nominates Sonia Sotomayor and the party that nominates Amy Barrett?",0
2073,"RT Every day this is allowed to continue is a day too long & another day millions of Texans are denied their constitutional right to abortion. #SB8 has been in effect since 9/1/21. Since then, Texans have been forced out-of-stateas far as Californiaseeking abortion care. ",2
2548,Call your #Staterep and demand they introduce a ban on Abortion! Help put an end to slaughter of our children Democrats are allowing by abortion lobbyists! ,-2
260,"RT Fort Worth came out for the Womens March and Rally for Abortion Justice. Now we do the real work, making sure we vote for real change! #WomensMarch2021 #KeepMarching ",2
425,RT The Supreme Courts leaked draft decision on Roe v. Wade proves that these justices dont care much for precedent which means key climate change decisions could be next. Thats one reason why we mean it when we say: reproductive justice is climate justice. Period.,1
299,"RT Justice Sonia Sotomayor denounced her anti-women right wing colleagues for looking ""the other way"" on Texas' abortion law: ""I cannot."" ""This case is a disaster for the rule of law and a grave disservice to women,"" the justice wrote in a scathing dissent ",2
403,RT Then start fighting for Texan women's freedom & liberty to choose/get an abortion after discussing the matter with her doctor. That decision is sometimes the BEST option for her personal health & wellbeingdenying such healthcare options are an assault on women's rights.,2
89,"So what you're saying is you think a person is going to voluntarily remain pregnant for 9 months. Put themselves and their health at risk, for an unwanted pregnancy when abortion is legal and 14 times safer than continuing a pregnancy and giving birth? /1",2
2181,"If you really want to crunch some numbers, look at how many people who get abortions already have children Married people can fuck, have birth control fail, and not be able to afford another kid. You can need to terminate a wanted pregnancy",2
1246,"I hope she gets an opportunity to view this display of hatred towards me, I am a republican, pro-life, she brutalized me today, doesn't even know I exist... Disgraceful for a US Senator to have a hissy fit melt down multiple times over killing human lives. ",-2
1004,"It amaes me how all these GOP guys worry about abortion laws and banning books yet they seem to be the smut of the country they have affairs,they watch boys being sexually assault by members really ",1
451,"Sire, you are one of the wisest people on the subject of Wh Sup that I have ever heard. However, I need you to show me in the King James Bible from 1611, where the Supreme Being says he approves abortions. Ici e mon proof dat u r wrong! ",-2
58,"RT Reminder: Mexico's Supreme Court Decriminalizes Abortion Menstruating persons in Mexico didnt win this without a fight. They organized, protested and even started riots. Lets go. ",2
412,RT Finding a new city to move to is difficult. Who knew Id have to choose between an apartment and reproductive rights.,1
1411,"RT Abortion is so horrific. Everything about it - the poisoning of babies, dismembering the limbs, crushing skulls, the cove",-2
2133,I know what I wrote. And I said nothing about my personal ethics. Or about specific abortion restrictions. I made a clear statement about limitations of government powers. But its okay. I forgive you. Since you apologized.,0
2338,"RT ""No one should have to go to a judge to get permission for an abortion. No one should get sued for helping their friends. No one should stand in my way when I want birth control, plan B or abortions!"" Anna, THANK YOU for sharing your story at the #RallyForAbortionJustice ",2
1125,The legal restrictions upon the accessing of abortion services continues a pattern of violation of the rule of law and the EU legal order in Poland - and also of states (such as UK) failing to uphold their obligations under intl law eg UN CEDAW. ,2
1261,RT Its funny how we shifted from abortion rights to anti gun laws in a matter of weeks ..,0
971,Women can and do change their minds after initiating chemical abortion. Help is available.,-1
2556,"Self control is central to agency. Take birth control, use self control, but control yourself and stop killing babies",-2
854,"RT PRAYER WARRIORS: This leak was meant to intimidate the Supreme Court into backing down. Pray for the end of Roe v. Wade. Pray the Court will defend innocent life. Pray the Court will stand strong. Evil MUST not triumph. Science, common sense, and LIFE will win. ",-2
1356,"RT Just to be perfectly clear: abortion access is essential for all people who can get pregnant. This includes cisgender women, transgender men, non-binary people, agender people, & gender expansive people. Transphobia has no place in our movement.",2
872,The right to privacy is a constitutional right. Which is what abortion falls under. The second amendment doesnt guarantee open carry or much of anything other than the government cant ban all guns totally,2
1956,RT Republicans are still saying were overreacting about Roe v. Wade.,1
316,RT Abortion hearings: What's going on in #Namibia? (1/4) ,0
2148,"RT This is basic science, Unborn babies are babies and abortion takes a human life. As someone who used to call themselves a conservative, Im curious which of these statements you disagree with? ",-2
