,text,label
422,"It sounds like Houthi authorities are running things just like the Mafia. They run prostitution and drug rings, then break as many laws as they want along the way. The Houthi mafia just threw Entisar alHammadi under the bus, I'm sure just one of its great many casualties.",0
54,Big day for the https://t.co/bakLaQveWX #CannabisCommunity #cannabisnews #cannabisculture #cannabisindustry #CannabisCountdown #marijuananews #newjersey #njcannabis,-2
781,"A Rep with the South Carolina Baptist Convention also saying they oppose it, and that there needs to be more research, even after testimony saying that most of the research done on marijuana have been studies to prove that it is dangerous, to little avail.",1
3964,And then y'all dumb mfs in the comments stick to weed as if weed can't make you go out of your mind too. How about we stop doing drugs completely wth,1
1458,I feel like if I didn't smoke weed my anxiety would eat me alive,-1
657,"Follow on. Who's benefitted from weed being criminalized? Pharma, for profit prison systems, police departments.definitely not the public",-2
1897,India police charge Amazon execs in alleged marijuana smuggling case ,0
437,"Drug overdoses now kill more than 100,000 Americans a year  more than vehicle crash and gun deaths combined,  ",1
3930,YET theis So CALLED POLOTICIANS ALSO USE THIS LAND TO GROW THEIR CANNABIS TO SELL IN THEIR DISPENCERIES AND MAKEING HUDGE HUDGE MONEY IN SALES ANC ROBERY IN TAXES SO WHO IS EXACTLY THE PROBLEM HEAR IT IS INFACT YOURE U.S GOVERNMENT,1
1163,"I honestly don't mind that the travelling journos are having drinks with the PM and OL from time to time  look, smoke some weed, play some ukulele, whatever floats your boat.  What concerns me is that so much unfettered access seems to produce so little meaningful insight. ",-1
279,I caught covid the middle part of this year and aint had no kind of symptoms or illness and I honestly think it's because i was smoking weed everyday like nothing was happening ,-1
427,Large part of my apocalypse plan is how I can still smoke weed.,-1
1529,"SD cannabis ballot signatures submitted (Newsletter: May 4, 2022) CT psychedelics bill passes; MO legalization referendum; WA banking letter; Marijuana decrim on OH ballots; NJ cannabis restriction bills ",-2
3934,The tenant of Flat C 509 of Greenview Building continues to smoke weed/beedi from last one year and police is not even registering case forget about taking action. Police doesnt understand that tobacco smoke is killing me & my senior citizen parents and only we two female members,1
1913,"Top Maryland Lawmaker Files Marijuana Legalization Bill In Anticipation Of Ballot Referendum Passing: ""We will get ready for the 2023 legislative session, when we can deal with the regulatory aspects."" ",-2
1622,Smoking weed and NFTs. These little nugbudz are gonna be your golden ticket to exclusive benefits w/real utility that will apply in real world and online in the metaverse. Join discord to get in presale and come smoke one with us!! Mint will be 0.05 Eth. ,-1
414,-wakes up at 3am- -smokes weed to go back to sleep- -gets horny- -spends hours scrolling on Twitter- I'm not going back to sleep soon am I? ,-1
994,"Out there busting nuts and smoking weed, like a bad boy.  ",0
530,You try to be smart but are totally in capable of critical thinking... Look at places with harsh drug laws.... USA for example Then look at places where its legal Portugal You'd be so boring to go out with only drugs would make it better tbh,-2
117,Of course. A poor black kid locally got 5 years for a drug crime.,-1
385,"Law student, 23, dies after eating cannabis sweet as police issue deadly warning ",1
3873,"The entire nation stands in solidarity with #SameerWankhede and #NCB team. This war on drugs needs to intensify and more culprits need to be arrested. This shall not pass, it will become a reality.",2
3953,"Oh for real. At the time, everything your parents are saying is evil is clearly cool and fun, so weed must be cool and fun too!! I mean, I was right about that, but still. Middle schoolers shouldn't be smoking pot.",1
225,What a beautiful morning to smoke some weed and trade stocks,-1
2452,"Cannabis /marijuana/hashish: Hello to all our clients welcome to We do shipping all over Canada, USA and more. - Any customer who needs Top Quality *MARIJUANA/HASHIES* check out our website bellow for our menu and prices of CALI indoor strains",-1
1451,"Forgive me for not being his biggest fan I gave to labour for 8 yrs. He couldn't find 8 seconds to reply. Politicians run away from NHS epileptics, asking for medicinal cannabis access. Yet, they don't speak out against private Dr's legally prescribing it for wealthy Brits",0
4266,Pharma's fentanyl & opioids are addictive but not the same as the fentanyl from China which is most often fatal. ,1
1023,Police allegedly recovered approximately 15 pounds of cannabis and more than 2 pounds of concentrated cannabis while executing a search warrant. Police also seized products that were allegedly affixed with fraudulent medical cannabis labels.,1
2281,"Illicit financial flows linked to drug trafficking have far-reaching negative impacts on societies - from corruption to increased organized crime, violence, poverty & inequality. More in latest report from the International Narcotics Control Board. #INCB ",1
338,10 professional athletes who use marijuana via #weed #marijuana #thc #cbd #cannabisculture #hightimes #stoner #kush #highlife #medicalmarijuana #ganja #smoke #growyourown #cannabissociety #weedlife #life #dabs #smokeweedeveryday,-1
2412,"hell yeah i love analysis, so my ape duo brings in $450 a month, sweet.. supporting my weed habit and saving for the Amsterdam Party. PUFF PUFF blast ",-1
2471,"I do consider age as 1 facet when deciding who to vote for. If someone above 60 demonstrates an openness to new ideas, like legalization of Marijuana & prohibition of congress trading stocks I can vote for them. But I do think a balance of fresh ideas and experience is good.",-2
2438,"""We are pleased to see that State of California legislators have passed AB 45, and Governor Newsome signed the bill into law, with the provisions becoming effective immediately."" - Arman Tabatabaei, CEO $CBGL Click for more! https://t.co/DNMty5jChf #CBD #Cannabis #california ",-2
1516,They have Cannabis legalization right in front of them and can't get that done. What makes you even remotely happy to see this? ,-2
1848,I fuck with an exclusive circle weed's the only person I like,-1
260,"Absolutely, more to worry about than something like cannabis possession ",-1
1444,.EP48 chats with author of NeuroTribes: The Legacy of Autism & the Future of Neurodiversity #Cannabis #CannabisLegal #CannabisMedicinal #safeaccess #cannabispolicy #TogetherWeCan #AutismAwareness ,-1
2090,I think their should be protests in the streets for this issue. Think about all the minorities locked up unjustly for cannabis possession. The problem is we only wait for them to kill minorities before protesting. BLM and all its allies should be on this really.,-2
280,KHAN: FFS! Next Mayoral election UK we'll have #voterID! What will I do? GARCETTI: Chill Dude! Legalise weed and give the vote to 16/17 year olds Seriously peeps: what could go wrong?? ,1
2400,"Before the decriminalization law went into effect, Rhode Island penalized possession of up to one ounce of cannabis with a criminal misdemeanor charge that carried a sentence of up to a year in jail and/or a fine of up to $500. ",0
460,No it's not good! Physical and Psychological Abuse. Neglect. History of alleged SA with father and sister. Drug Use and DV. Father took showers with Summer. Usage of recycled water and sewer water. Very creepy and disturbing! I don't think she was abducted by a stranger.,1
196,Mia want my vote? Decriminalize Marijuana and allow provisions for locals to grow up to 10 plants,-2
1113,"Was an avid weed smoker and in 2017 everything came crumbling down. Couldn't function without smoking. Behaviour change, fucked up sleeping patterns, weight loss, appetite in the drain, self care out of the window, memory lapse... Had to rethink. can attest ",1
2807,"Jake, please have a chat with devs and . Exotix is a real world business. You don't have to be a cannabis enthusiast to understand that combining the worlds of Crypto and Cannabis with NFT's and the Metaverse is going to HUGE! #exotix ",-1
2037,"As Philippine President Rodrigo Duterte wages a brutal ""war on drugs,"" his close ally is accused of running a network of meth labs by a man who says he served on one of Duterte's alleged death squads. ",0
788,"When you elect me mayor, you'll get 15 rapid tests, 15 n95s, an ounce of weed and an eighth of shrooms sent to your house every month. Vote early, vote often, get high, forget you voted and vote again.",-2
1887,"Boss, too much weed makes your head turn into a mere shelter for your neck. The CoS in the DP's office is a public service position appointed by the PSC. It was advertised and people applied, interviewed and the PSC appointed by the President chose Davis Chirchir.",1
2401,"FULL STORY: Sen. Leila de Lima's former aide and partner Ronnie Dayan, who stood before a Muntinlupa court, recanted the statements he made during a 2016 Congressional hearing implicating her in the illegal drug trade in Bilibid Prison. ",0
1331, It's 4:20 somewhere did you #Burn1ForJustice today? is building an ecosystem of blockchain based technologies to work within the #cannabisindustry. #hiphop #NFTs #NFTCommmunity #NFT #cannabis #shib $ETH #Crypto #Burn1 @CryptoCannaClub,-1
3054,"Legalization also leads to actually testing for cannabis which explains at least part of the increase. People have been smoking at the same rates for decades, even when the plant was illegal everywhere. You also only have to wait 4 hours after smoking. ",-2
2981,"""weed affects your memory"" okay i don't wanna remember that shit anyways so",-1
4166,a brilliant anti-drug campaign 💀💀 #dontbeliketuzi,1
1335,Yes. Look at the statistics of alcohol related deaths in countries with legalized weed use. Compare them. Thank you it's a pleasure ,-2
2163,"Read chasing the scream. The radical right isn't without sin. They had no trouble nuking the lives of black people in the war on drugs and then covering the ass of Sen Joe McCarthy, even supplying his habit to keep it out of the press.",-1
767,"""Safe use sites do nothing to rescue the addict from their enslavement to the drug.",1
791,"So the family member I lost to opioids (yes, a completely different person, she died of an overdose at age 35 in 2015) and this child's dead parents aren't relevant because they don't fit your narrative? Great. Good talk.",0
361,Republicans: Will you abide by the laws Congress has written as a judge? KBJ: Yes Republicans: Why did this drug dealer get a lighter sentence? KBJ: I was abiding by the law Congress wrote Republicans: Why do you love drug dealers?,0
1459,Global Cannabis Sales to Jump 22% in 2022; Forecasts $61 Billion by 2026 via #MJNews ,-1
2434,"Yes please! It treats my anxiety, ptsd, & sleeplessness perfectly w/out being addictive! I love Cannabis! ",-1
2740,"Alcohol & Tobacco are awful drugs. Just smoke Cannabis, & not in Blunts, or Spliffs either. (Tobacco BAD) &! Alcohol amplifies every negative personality trait, thought, or feelings that you have. In effect making you the worst, most irresponsible, & negative version of yourself.",-1
2852,How Does Legalizing #Cannabis Reduce the Amount of Kids Going into Foster Care by 10%? ,-2
2112,"GFuel, weed and promoting cryptos you're already invested in for a short answer  don't forget illcams",0
1493,Gotta get Biden out of office; that's a great start. On another note; do you think we'll get marijuana on the ballot in Nov?,-2
2411,She got a hold of catnip thinking it was weed...either way...she's high,0
2676,It's kinda crazy that we've accepted alcohol which is terrible for you but canabis is vilified. How much worktime is lost due to hangovers? Weed doesn't do that to you. You wake up fresh as a daisy no matter how high you got the night before. So dumb. ,-1
737,"One of the underlying promises for legalizing cannabis was that legalization would make the illegal drug trade, with all its attendant problems of violent crime and money laundering, disappear. But.. the black market is booming across the country.' ",1
1663, for sale $420 & for .xyz fans also at GoDaddy #thc #cbd #Cannabis #dispensary #420life #420friendly #legalbud #domainnames #420 #DomainNameForSale #domainsforsale #domainforsale #domainname #domainsearch #domainers #domains ,-1
792,"Fam in my humble opinion (and in my lived experience lo these 46 years), the War on Drugs is simply the modern framework for generating slave labour. The prison-industrial complex is the modern slave ship.",-2
1800,Ossoff/Warnock's Nov-Jan campaign had some of the only Dem GE rhetoric I've ever seen that didn't piss me off. they synthesized the Workers-Wages-Weed message with racial justice and nice fiery populism about their crooked rich opponents. I know because I marveled at it on here! ,-1
568,"They should literally block *everything* unless and until Biden breaks out the executive order pen and abolishes student debt, legalizes marijuana etc. they just played you for fools. In the words of tombstone you just gonna stand there and bleed",-2
2232,if you(germany) legalize sweden will follow. Sweden is one of the most retarded nations when it comes to cannabis and other drugs. Would be a huge gift.,-2
220,I've been sequencing cannabis genomes for over 11 years and this is a common trend. New genomics group enters market hoping to gift the cannabis industry with their genius and stumbles upon ,-1
885,"As a former recreational drug user and someone who has lost countless friends to the opioid crisis, none of you are helping. The deaths are on the hands of those pretending to care and choosing to maintain a culture of absurdity to maintain the inhumane society on the streets",0
899,So proud to join the families today. We are campaigning to get fair access to medical cannabis on the NHS. We will not give up and we will stand together until it's sorted #Wedtandwithyou ,-2
1288,Biden is still jailing people over weed. But Azov is OK to them. ,-1
100,"""Kids have stood in the front lines of a war against them called Cannabis prohibition, young Landon Riddle changed the face of Oncology as we know it by beating Leukemia using extracts his mom provided."" -Mike Robinson, Cancer Survivor & Founder GCRC ",-2
2167,"Yes. Privatize it, and tax the store owners and the booze. ALSO, LEGALIZE WEED, FULLY, and tax it. There will be so much profit in PA if they just legalize weed!! AND START TAXING CHURCHES!!!!!!!!!!",-2
1595,"Dunno what's worse, dealing weed or raping women in taxis",1
1008,Silly person Sanders would have already issued 3 Executive Orders that would have done more for people than 8 years of Biden could accomplish. 1. Take cannabis off sch. 1 and pardon all non violent 2. Cancel all student Debt 3. Emergency Medicare for all Why didn't Biden?,-2
3912,Tapin with me if you're ever in need of a reliable weed plug fam,-1
281,"California Cannabis Regulators Propose New Industry Regulations California's cannabis regulators are looking to allow prepackaged food and drink in consumption lounges, continue allowing curbside pickup at retail locations, and more. #CA  #Cannabis  ",-2
2399,"It sounds like it is a legal question due to the federal classification re: marijuana.That needs to change first, then HUD will legally be able to release that requirement. I vehemently agree with removing marijuana from fed classification",-2
651," I too saw a drug addict in my family. By look of Aryan, he doesn't seem to be an addict. He just wanted fun. So he is a much better case than what I saw & that person is a successful man in life today. So please don't allow people to mess up. Hope all will be fine soon.",1
2213,"This week on the DFL Debrief podcast, we talked with Rep about the push to legalize adult-use in cannabis in Minnesota - and we avoided bad pot puns too! You can find the DFL Debrief podcast on all major platforms, or at https://t.co/hERhcPj5Ip! #LegalizeIt ",-2
3077,Well if you're talking about shrooms and weed.... definitely I'll just pay my mom to babysit  ,-1
3975,Apparently smoking weed with your partner is romantic. Idk what's romantic about two pharas honestly,1
1402,Catch the drug dealers. Coming to you with The Operation Anti-Drug Update  ,2
856,      https://t.co/1k9KiCiwQd #cannabis #420friendly #420allday #420blaze #420vibes #420queens #weedlife #weedsmokers #420Goddess #iloveweed ,-1
2294,the stigma around illegal drugs is not only a product of systematic racism but also the capitalist belief that if you have to rely on anything but your own wits to get by then youre weak. if youre against drug use to any degree i urge you to examine why exactly that is.,-2
3067,Gay marriage federal govt did nothing until states actions led to Supreme Court. Marijuana law has been pitiful at federal level but states actions have progressed it. Obama and Biden have had the ability to do something about it federally but did nothing.,-2
1655,"ever since the pandemic and journey of taking edibles, my health has steadily increased (with a few minor bumps) so they really need to legalize weed to study its benefits - its wild to see the results on my own body.",-2
812,"I hit a nerve with anti-opioid ED physician Don Stader. He collaborates w both and Remember, those who speak out against opioids are PAID to. ",0
1064,"oh, i have not had the *proper* Indian formulation prepared for proper ritual context. But younger me was a notorious drug-fiend, and basically only functional due to a superhuman cannabis intake. This meant that we had some facility with an array of styles of ingestion",0
667,Its the weed they smoke that generates schizophrenia in their brains and then they are out doing sick things,1
2900,"This week, Thailand became the first country in Asia to decriminalize cannabis in at least some capacity. Thailand's Health Minister Anutin Charnvirakul announced that the country's Narcotics Control Board approved dropping cannabis from the ministry's list of controlled drugs. ",-2
958,"Do you prefer, Indica, Sativa or Hybrid Cannabis.  #weed, #WeedLife, #WeedLover, #Mmemberville #420Life, #PuffPUffPass, #StonerFam, #weedsmokers, #weedlovers",-1
832,"I was in the car with a 40 y.o Jamaican guy and this sorority girl got in to buy weed and was playing a cover it, and me and the dude were singing along and she was like ""I can't believe yall like *cover artist*"" He started laughing and I said ""It's an old City High song, honey.""",0
1705,"I started listening to the podcast Highly Legal, which dives into the legalization of cannabis in my home country of Canada. It's been fairly informative, especially as someone who doesn't necessarily partake.",-1
3911,"Rep. Lamberth is concerned for those addicted to cannabis needing inpatient treatment. And says these treatments have increased by more than 4,000 in the last 10 years. ""When we legalized hemp without the safety protocols that are on there, we created a major problem.""",1
2071,"Nothing wrong in anointing Loud, God gave us the marijuana ",-1
1565,Man these juice extractors work ehh...weed juice is my new favorite juice. ,-1
12,"As I watch someone I know circle the drain in the worst way, seeing the NYT glamorize addiction and substance abuse is fucking gross. As always, the New York Times is trash. ",1
2747,"I know the name, but I'm not intimately familiar. I could have guessed the rest based on your RT. I don't have a problem with healthcare reform, college debt, or legalizing weed (I suspect we should legalize most if not all drugs)... it's the hair-on-fire call to force.",-2
2120,"Cannabis legalization is a new economic opportunity for Connecticut. Proud of our team at Pullman & Comley, LLC who are leading the way. ",-2
197,Each Week and I look to uncover the true how and why of all things Cannabis. Don't miss this week's episode of the linked below. This week's episode of the Dime is linked below. ,0
1605,"Happy #WeedAppreciationDay! What's striped, spiked, and purple? Wendy Wilber divulges about her favorite weed. Full video: ",-1
650,MMJ Activist Mama: I Must Help Branden Now! Florida mother Renee Petro (Helena) is a very well-known individual on Social Media. I have the pleasure of calling her a friend. She's dedicated much of her time to helping get the Medicinal Cannabis Law ,-2
1817,YOU'VE BECOME A DRUG ADDICT. THAT'S WAY WORSE THAN NOT GETTING A STUPID PROMOTION,1
3955,"That's the thing bro, I don't even smokebut the weed here just smells dirty. Has a must to it breh ",0
2484,Picked up a couple new tires and the tire shop dude slid me some weed lol I love Cali  ,-1
102,"RT Alcohol, tobacco, and marijuana are the most common substances used by youth. DFC grants program implements evidence-based prevention efforts to reduce youth substance use. #NYSUPMChat ",1
1763,"There are people in prison right now, serving years, for possession of a small amount of weed. How is this guy only facing 3 months?",-1
930,1) Get the people out of jail 2) Cannabis is essential 3) Unique opportunity in US cannabis (US vs Canada) $MSOS $CNBS,-2
451,Enacting the drug price reforms agreed upon in the Build Back Better package will mark a truly historic shift in U.S. drug pricing policy. SIGN THE PETITION: ,-1
750,"Feb 11th, 2022. Industry night for the cannabis community. will host a night of fun for all those working in cannabis. Free event for the industry. #secretseshnfts ",-1
1607,"Don't smoke weed, kids! That's not super cool Sonic Style! That's just lame, and it makes your breath smell stank as shit! If you wanna mess up your life, wait til you're older! ",1
150,RT if you think nutrient dense (550) seed bearing herb Cannabis Tree of Life God gave us for meat should be sold on Produce aisle ~ ,-2
1666,"""As he gets into bed our friends in the ground""  absolutely heartbreaking. One of the biggest miscarriages of justices I've seen. Inner city kids, BAME kids get heavier sanctions for possession of weed. Stabbed his friend in the heart and misled police. #killedbyarichkid",-1
413,"I don't wanna go out and smoke weed, and then come home smelling like weed around my younger siblings.",0
2267,you dont wanna come to new york the smell of weed is literally everywhere,1
4267,Weed = best drug,-1
1407,"Texas border agents encounter boy, 4, among suspected illegal immigrants smuggling marijuana into US ",0
4022,Nah. Sober alcoholic and drug addict who likes books and gaming more than drugs and sex,0
702,Education was his top priority right after: 1. Locking you down; 2. Muzzling you; 3. Destroying countless small businesses; 4. Usurping the state legislature; 5. Wiping his ass with the Constitution; and 6. Legalizing weed ,0
3983,You smoke weed to dull the pain of your willfull ignorance and stupidity. Pendejo,0
1995,"So your a methhead that doesn't understand the opioid epidemic. Got it. Thanks for making it obvious that it'a not worth trying to argue against your points, since you're arguing against them on your own.",1
3914,"I have to disagree, because Cocaine is still popular in the streets. Codeine is so hard to get nowadays and the Codeine they get is a generic brand and not as potent as it use to be. Cocaine almost killed off a whole entire generation. Now I would compare Opioids to Coke.",1
890,"Me fear exactly. Lol I've become nose blind to my own weed, as well, so I'm never quite sure how loud I am ",-1
676,You know what would make healthcare accessible to All of Pennsylvanians? Free Market Cannabis! So why are you fighting against PA Farmers and Small Businesses to support the corrupt PA MMJ oligopoly?,-2
978,"Are you a holder? The future of cannabis payments on the #StellarNetwork, set your trustline and let's get high until we reach the moon!  ",-1
1260,Sometimes I like to stay alone and smoke my Weed. Humans dey vex me sometimes,-1
1360,"Knife crime in London has decreased by 32% since 2019. He's not legalising drugs either - he's commissioning a review into the effectiveness of drug policies. What do you have to fear, other than your approach being proven totally wrong and ineffectual? ",0
819,#CPP #ChronicPain #Suicidedue2pain #Savingus2death If you want to see outcomes of the Dr's being prosecuted for prescribing Rx opioids take a look. ,-1
919,"A cannabis #tincture is a great way to deliver cannabinoids into the body, avoiding the pitfalls of smoking while still inducing a blissful buzz. Here's what marijuana tinctures are and how to make them! ",-1
932,"""Deputies arrested two Indiana men in the car, ages 20 and 37. They also seized a large amount of illegal marijuana, psilocybin mushrooms, two guns, and cash."" Oh yeah. It was a good time! Hopefully they'll have the same good time in prison.",1
2752,Leaders of the Congressional Cannabis Caucus (CCC) on Friday announced that they have selected Rep. Brian Mast (R-FL) to serve as the fourth co-chair of the bipartisan panel to advance federal legalization. ,-2
641,"Hmm so the fellow and community don't think calling out the names fastens curbing the crime. Hmm organised society, if only u knew they have worse drug probs. Non let film deceive u about this spy work, it's not that easy and takes a long time. Time 4 more addicts to be made",0
2583,I lost follower(s) for this tweet and I'm sorry but weed is part of my personality :'),-1
2202,the way me and my friends used to listen to this album EVERYDAY and smoke shitty weed and steal home rolled cigarettes from our parents lmfaoo ,-1
81,Canadian PoPo just good at busting illegal Cannabis growers and distributors.,1
2572,"He'd have waved his magic pen and legalized marijuana & relieved student debt by now Einstein. But enjoy trump's second term, I know hearing 4 more years of incessant liberal handwringing & confusion over how he got re-elected is gonna be a real treat.",-2
1712,"I'm so mood for wine,weed and pasta and a lil backshot",-1
2377,Then you've not been reading the many medicinal benefits of marijuana.,-1
2628,"Wisconsin needs to legalize marijuana. Come on Wisconsin, you have se to be cool. #LegalizeIt ",-2
3032,"Drug prohibition needs to go. No police or political leader can stop Chicago violent crime made the norm by decades of drug prohibition. Name one, if you wish. Explain what strategy will change the drug prohibition gang, gun & violence norm. ",-2
3949,The decriminalization of drugs in Oregon is not even close to Portugal. The state has spent almost no money building the services needed to handle the increase in people referred for things like drug treatment and counseling.,1
3926,"RT Ralsei is a crazy, Marijuana addict, that owns several fire arms, while being a cute fluffy boy at the same time?",0
108,I understand man I use to smoke weed all the fucking time just to keep myself high and not be in reality but that ducked me up on the long run,1
164,"Democrats call it empathy..... Democrats enable homelessness: San Francisco, LA, Portland, Seattle Dems enable crime: NYC, MN, Seattle, Chicago Dems enable drug addicts which contributes to homelessness: Free crack pipes Dems enable Pedophiles: SCOTUS pick KBJ ",1
3942,"2 weeks of adding a few changes and my energy has increased, my clarity is improving, my health feels different and my face is started to clear up especially with extra water intake! I don't feel the desire to smoke marijuana as much it's a quick turnaround!",0
55,"You are amazing! We are so happy to be included in such a open, honest and kind community of women in cannabis!!",-1
1353,"I like your style Mr W. I hope l you don't regard me as a finger wagger. I walk the fine line of being an anti drug, pro drink old fashioned economic socialist with an interest in Christianity who isn't going to be liked by conservatives or Marxists.",1
1951,Mississippi Lawmakers Reach Deal To Send Medical Marijuana Bill To Governor This Week #cannabis ,-2
922,"'New program sells regulated #fentanyl to help prevent overdoses from illicit supply in Vancouver' ""uses the same framework as when I go to my doctor and I get my prescription for my Ventolin puffer and I go to Shoppers Drug Mart."" #harmreduction ",-2
3981,"refuses to change. has a constant victim complex, everyone else is at fault. does the same shit, feels bad, weed to cope with guilt, guilt trips me , does the same shit, weed to cope, feels bad, etc.",0
2080,"It's ridiculous. I was a CASA and when I applied they ask about weed (I have a card) but not about other scripts (I also take pain meds and adderall). All that is fine, but MMJ would disqualify me from volunteering to help kids in court??",-1
401,Your clearly misinformed cannabis has benefits for everyone including people who don't like its psychoactive effects ,-1
106,"The 3.5 trillion dollar infrastructure bill that got butchered because he was too interested in playing pattycakes with the other side (who hates him). Better policies on legalized marijuana and student loan forgiveness are layups, things he could do but simply doesn't want.",-1
1647,I stopped smoking weed when I released arizona was very loud ,0
2831,The Feds view growing cannabis as a far greater crime than storming the Capitol in an attempt to overthrow democracy. #Fact #FactsMatter,-1
363,"If a state legalizes marijuana, jobs should no longer ""drug"" test for Marijuana. You shouldn't be denied a job for smoking weed in your free time. This should be looked at no different then having a beer or glass of wine when you're off work... We need change!",-2
643,Girl they dont do that shit at least not in oregon where im at. I guess i also dont care about being addicted to weed because its so completely harmless,-1
1569,"Also, you do realize weed is illegal in Louisiana no? Congrats, you're admitting to a crime.",1
34,"New York legalized marijuana and is expunging possession and sale convictions. This is what justice looks like  and it's what every American deserves. It's time for the Senate to pass the MORE Act, legalize marijuana across the country, and expunge all non-violent convictions.",-2
2913,$INQD $WDLF Nancy Pelosi poised to pass legislation legalizing marijuana - Washington Times ,-2
1364,"It's not an unusual position to argue that regardless of the legalities of searching someone because you suspect they hold small amounts of cannabis, it's a humiliating and disproportionate use of coercive power to search that person. The risk does not justify the intervention.",-1
1749,"emerges as a solution for people 2 participate in an ever growing cannabis industry. Thus, it consists of a three-pronged approach towards d necessity in occupying a fair share of a cannabis mrkt & distributing said share to its customer base #bhcannumo @BrotherHoodGems",-1
3916,"has two main themes to continue her campaign with......killing babies (the abortion mills help fund her campaign) & legalizing marijuana, or ""weed"" as she likes to call it. Has she posted any more boobie selfies? #loser",1
1072,"First of all if you wasn't so judgy you would understand why he had plastic surgery and when you think about it he didn't really change that much, he wasn't a drug addict the pain killers can easily be explained and plus it's his money he can buy whatever the hell he wants.",0
2836,"I could work, or you could give money to my Patreon where I vow to end the war on drugs and do epic dunks on the bourgeoisie ",-1
607,"We don't even know each other lmao. You just keep making assumptions because you can't fathom that some people don't like smoking weed bc of bad experiences. And I'll say it again bc I'm sure you've forgotten, but we're not anti-weed for people that like it!",0
394,That seems far-fetched. Laws get passed for a range of complicated reasons. Nixon's War on Drugs was mainly an effort to demonize young liberals (who then a d now smoke a lot of weed) and poor black people (who were then seen as disproportionately users of heroin).,-1
1028,The thousands in jail for cannabis up next Mr President?  $GTBIF $MSOS ,-2
871,Shut the fuck up I don't want your conversation Rolling marijuana that's a cheap vacation,0
1639,Mase you still haven't tried the blueberry donuts at M&M Donuts. Long lines outside every night. A weed connoisseur's dream. ,-1
1242,"We are the most ignored generation until y'all need us. We get shit on all the time for shit the generation before us, as well as cuspers did. And we laugh, drink our wine, smoke our weed and let the ones in front of us and behind us fight it out.",-1
1317,"Drug Controls Marijuana Use, But With Harsh Side Effects ",0
1739,I think I will go to a place eat pizza drink beer and smoke weed,-1
3076,"Legalize weed. Create at minimum hundreds of jobs. Brick and mortar store fronts, grow operations, distribution, delivery services perhaps even. You're missing out on millions going to DC and soon PA possibly.",-2
1173,"25 years ago, 1000 people died each year from drugs and hepatitis in Switzerland. But the Swiss rejected the war on drugs' approach and introduced humane harm reduction policies. Today, drug deaths are very rare and hepatitis is almost eradicated. We need a similar approach.",-2
2285,Do you think Bill Walton and Bill Belichick ever get together to smoke weed?,0
417,I don't take any of my meds bc I don't trust major pharma. I smoke hella weed lol that works just as good,-1
