,text,label
39,"I'm not here to argue why cannabis should be illegal, I'm simply here pulling you up on your bullshit about crime dropping.",1
43,True that it was a concert. But drugs are drugs and it's a crime. Btw how come maggi be a drug  SSR Has Right To Get Justice,1
48, 'Smells like weed all the damn time': Marijuana farms pop up in one red state ~ #world #USA #news,1
50,#legalizemarijuana #Psilocybin #systemicracism #GOPDeathCult #private #prison #industrial #complex #EndTheFilibusterNow #GQPTraitorsToDemocracy The biggest killer on the planet is stress and I still think the best medicine is and always has been cannabis. ~ Willie Nelson ,-2
52,Making an example of her. probably one of the only things bad about marijuana it's not legalized everywhere,-2
54,Big day for the https://t.co/bakLaQveWX #CannabisCommunity #cannabisnews #cannabisculture #cannabisindustry #CannabisCountdown #marijuananews #newjersey #njcannabis,-2
55,"You are amazing! We are so happy to be included in such a open, honest and kind community of women in cannabis!!",-1
57,"I've met a few people that dealt marijuana and never smoked it... Ever. They were only selling it for some side cash. Not saying this guy is doing it as a side hussel as he's number 1 , but he does not look like he partakes in his product lol",0
58,"We're also v different from Singapore in a number of crucial ways - it's not illegal to be gay or to protest, we don't routinely silence human rights defenders with defamation suits or execute people on petty drug offences, and don't get me started on migrant workers' rights... ",-1
59,"Until the Feds remove cannabis from Schedule 1, the sh1t show will continue. Drugs on Schedule 1 are supposed to have no medical value. And Biden is in a geriatric stupor on the the issue. Nothing out of the White House on this.",-2
60,"Buy Bubba Kush Online $1,270.00 USD*  In stock  Brand: buy weed online Bubba Kush Experience, Bubba Kush is a very popular Indica strain among marijuana enthusiasts. The exact lineage of this strain is unknown, but it's ... ",-1
64,"I concede our party is not for the kind of cocaine fueled orgies that a freshman Republican representative bragged about, but we do understand that their marijuana prohibition laws don't work for our people - Rep. Raskin",-2
66,Did you know Rudy Giuliani was the attorney that won case for Oxycontin to be allowed to continue. Makes you wonder if Rudy was hooked on Oxy by the way he acted ,0
67,The Tory's families grow 90 tonnes of cannabis in Devon to export abroad as medicine! Yet they deny our cancer patients and other people if the non toxic holy herb  your newspaper ignored these facts so are complicit in genocide via denial of herbal medicines,-1
68,I'm tired of parents stealing hard-earned weed from kids ,-1
69,Recreational marijuana still isn't legal in Virginia and medical patients face access challenges BY @kamamasters,-1
70,It was never about me it was about inspiring my community and encouraging my community to let them know that we had a space in this Cannabis industry ,-1
71,"""Snoop Dogg's marijuana anarchy spells trouble for Democrats in the midterms.""",0
72,Check our Strain Transparency Project https://t.co/AgNnEonzJZ To learn more about various strains. #canna #cannabis #usa #spain #israel #hempoil #cbdoil ,-1
73,"SFL is happy to announce that is joining us at Freer Future Fest! Meet top-notch speakers at Reason's issue tent to tackle the Freedom of Information Act, evading facial recognition technology, the war on drugs, and cig rolling. Register today: ",-2
76,Star signs and cannabis strains: November 2021 horoscopes #cbd #cannabinoids #medicalmarijuana #cbg #thc #cannabis ,-1
77,"i would like to get high too, but not because of smoking but because of a safer method like weed brownies",-1
78,Check out cannabis hub!! An online mall for cannabis connoisseurs ,-1
81,Canadian PoPo just good at busting illegal Cannabis growers and distributors.,1
84,"Have you got your ticket for next week's #womenincannabis event? To mark #WomensHistoryMonth, it will celebrate the achievements of women in cannabis & explore where the industry falls short. Read more: https://t.co/q2oQMZHAi5 #CannabisEvent ",-2
87,You could only imagine paying your bets clownio. Amsterdam is a 45 minute flight away or a short boat trip. Weed is good.,-1
91,Yes they are nothing but drug pushers for big farma and committed crime against humanity by forcing ppl to take experimental drug,1
93,"Lol eat a dick bro. Not defending drug dealers, just saying the dea is the same ones that will claim they made a 50k dollar bust and show an ounce of weed.",0
94,I used pot when on chemo! It helped greatly but it didn't stop my hair falling out!  I've been using pot since i was 15 - 16 now nearly 66! Tried other drugs but didn't like them (thank dog) Nothing Wrong With Cannabis!,-1
96,"Racial disparities in traffic stops, juvenile arrests, length of sentencing, use of lethal force, incarceration rates, jury selection, pretrial detention, drug arrests, among others. War on Drugs itself was originally started to target black folk; they suffer from it to this day.",-1
97,"I think gummies or capsules really help older people who are afraid of the stigma of weed. My aunt buys these incredible cbd oil capsules, i can ask her where she gets them if you want.",-1
100,"""Kids have stood in the front lines of a war against them called Cannabis prohibition, young Landon Riddle changed the face of Oncology as we know it by beating Leukemia using extracts his mom provided."" -Mike Robinson, Cancer Survivor & Founder GCRC ",-2
102,"RT Alcohol, tobacco, and marijuana are the most common substances used by youth. DFC grants program implements evidence-based prevention efforts to reduce youth substance use. #NYSUPMChat ",1
103,Below is Ras Wajackoyah's manifesto. Short and brief. Jah Rastafarah!! More Weekends to start on Fridays so that we can have enough time to smoke weed. ,-1
106,"The 3.5 trillion dollar infrastructure bill that got butchered because he was too interested in playing pattycakes with the other side (who hates him). Better policies on legalized marijuana and student loan forgiveness are layups, things he could do but simply doesn't want.",-1
107,"Can u say the same, if your own brother or son or daughter becomes drug addict. Praising an actor is cool but an actor who can't even say that ""Drug addiction is bad for a person, for a society n for d nation"" should not b taken as God. #____ is useless HT ",1
108,I understand man I use to smoke weed all the fucking time just to keep myself high and not be in reality but that ducked me up on the long run,1
109,Two crimes I do not care for: 1. Drug possession 2. Tax evasion (if you're not rich) You're clean in my book.,-2
111,Ahhh figures you'd be against marijuana. Meanwhile alcohol is worse for you and has ruined way more lives than weed ever could. But is fully legal. This is coming from a Reagan Republican saying this.,-1
112,"Your right, it was just odd. Ive been suffering from crippling depression and constant suicidal thoughts and the one thing i got to help me was weed and i just ran out but now im coming back to random people just being assholes which is the last thing i need right now",-1
113,"""So now, years after the first legalization of recreational cannabis in 2012, the illegal markets should be fading into obscurity."" Actually, it never made sense to suggest that legalization would destroy the legal market. ",0
114,It's like Joint Jinga. lol# 420 #710 #cannabis #710community #hightimes #bong #joint #bud #wax #blunt #stoners #cannabismemes #smokesesh #high420 #smokeweed #stoner #indica #sativa #blunt #blazed #marijuanamovement #hybrid #stoned #recreationalmarijuana #medicalmarijuana ,-1
115,"60 votes are needed. He does not have the 60 votes yet, but he's trying. Please contact your Senators and tell them to support the Cannabis Administration and Opportunities Act.",-2
116,#IskoMoreno will continue the war on drugs with respect sa human rights! Kudos!,1
117,Of course. A poor black kid locally got 5 years for a drug crime.,-1
119,"Love your content! If your'e looking for lifestyle cannabis news and current events, visit ",-1
120,this is what i get for trying to buy weed with my OWN money i guess,-1
123,"CBD, and Marijuana in general, help ease the side effects of nausea, vomiting, and some of the pain associated with cancer. It does not CURE cancer. I hope you're not suggesting it does.",-1
125,"can confirm, have literally seen patients w intractable vomiting secondary to cannabis use lol. no ones saying not to smoke but if ur vomiting maybe slow down a lil.",0
127,YES! We are here! ....and we are BACK LIVE! Up first! ...The New Jersey Cannabis Expo|Cannabis Investment Expo. Pre-Con April 13 . Show Floor April 14-15 . New Jersey Convention Center Get your tickets today. https://t.co/6wPvAZnOKG #CannaOne #NewJerseyCannabis ,-1
129,"Thank goodness those police officers tell kids they need no ID for heroin while police stop the legal and regulated competition for gangs and drug cartels. Remember kids, bring your pre bought heroin to a government institution and they will watch you inject lol. ",1
133,Need a homegirl that like to smoke weed just as much as I do ,-1
134,Did you see the reports of weed causing heart attacks in young people now? It's not the jab no can't be that. ,1
135,"Third Party delivery is a dumb idea. We hear restaurants complain about how much they are charged for those services, and in the regulated Cannabis industry, more fees for retailers to pay makes no sense",-1
138,you can't really say to each is own then demonize opioids.,0
139,"I would be interested in the Any Crime category being broken out. I wonder how many are arrests for technical violations of probation and the like. I think the better approach is to get rid of drug laws, because I would bet a large % of murders are drug related.",-2
140,"Aryan Khan Drug Case Live Updates: 'No recovery, no possession, no case', argues Aryan's lawyer ",0
142,#Study finds #cannabis #flavonoids #help fight #pancreatic #cancer ,-1
149,Weed is obviously legal in Colorado. I want what the front office has.,-2
150,RT if you think nutrient dense (550) seed bearing herb Cannabis Tree of Life God gave us for meat should be sold on Produce aisle ~ ,-2
153,What the proposed legislation does not do is legalize medical or recreational marijuana. ,0
154,"Weed loud, twist up, lace up, legs up - I love a nigga that can smoke",-1
158,We have temporary liquor licenses? Why not temporary cannabis licenses? So people can safely buy a product that is legal in our state.,-2
160,"Yeah. That's why a lot of us support both. It's called individual rights. Marry who you want, buy guns, smoke weed & decide what's best for your own body.",-1
161,"Business of Cannabis: Miami will bring together the most influential leaders in cannabis to showcase the tech, design and data that is driving the cannabis retail sector forward  Join us. Get your Early Bird Tickets now  ",-1
163,"That does not make it right. That does not change the fact that alcohol destroys lives and slowly destroy your body, whereas it's not even possible to overdose on Cannabis.",-1
164,"Democrats call it empathy..... Democrats enable homelessness: San Francisco, LA, Portland, Seattle Dems enable crime: NYC, MN, Seattle, Chicago Dems enable drug addicts which contributes to homelessness: Free crack pipes Dems enable Pedophiles: SCOTUS pick KBJ ",1
165,"This Christmas you are not alone. The Georgia Council on Substance Abuse CARES Warm Line 844-326-5400. Staffed by peers. Safe, confidential, and free. #garecovers #gapol #recovery #georgia #hopedealers #christmas #merrychristmas  ",0
167,Redding Cannabis Connection : Perfect Union - Shasta Lake Cannabis Dispensary ,-1
168,I bought half Oz of weed last week and it's all gone already... My tolerance is stupidly high so I'm considering a 5day tolerance break. Question is will 5 days be long enough to bring my tolerance down or do I just buy more dope?,-1
169,the weed and melatonin mixed together was doing something ,-1
170,"The drug impact is also visible through annual European Drug Report on #consumption trends: 28,9% adults in the EU are estimated to have used illicit drugs at least once in their lifetime ",0
171,"i can take some weed and charlie please, no injections this time",-1
173,"RT Anti Drug Awareness Seminar at IM Sciences Peshawar,the event was graced by FC KP Brig Abdul Manan. Dated 3 Nov 2021 #ANF ",1
175,please stop offering me weed before a set i only want to be high at 4am outside a halal cart,-1
178,"Spiritual,healthy lifestyle. Weed. Music. Things that make me feel better when I'm down or feeling any type of way. I don't have kids yet.",-1
179,we often talk about gardening and growing veggies as a way to connect with the land. but what about cannabis? why is the plant so politicized? and why are companies lobbying to prevent folks from growing at home? what if cannabis gardens were available to all?,-2
180,Jesus healing the blind As ancient healing herb cannabis can be traced back to 207AD where Chinese physician and surgeon(Hua Tuo) would use cannabis and wine to treat patients since surgery was only last resort. Since then cannabis can be found healing humans throughout history ,-1
181,Thank you kindly. I was just trying to go home and smoke the weed I just got ,-1
187,"(If he did this, there're might be a shift in the need for a war on drugs!)  ",0
188,The worst thing about the political battle over cannabis is that it is all about gaining a political advantage and has nothing to do with the merits of the situation. $MSOS,0
190,"Justin brought us legal weed, and that is more than any other Politician has ever done for me personally.",-2
193,Legalize weed and decriminalize possession of all drugs. Happy for the 75 people but the war on drugs affects millions.,-2
195,Exactly! And fast. Because the Sackler's need explaining why opioids should be used to treat chronic pain by mid-week.,0
196,Mia want my vote? Decriminalize Marijuana and allow provisions for locals to grow up to 10 plants,-2
197,Each Week and I look to uncover the true how and why of all things Cannabis. Don't miss this week's episode of the linked below. This week's episode of the Dime is linked below. ,0
199,#cannabiscommunity #marijuana #cannabis Worldwide Attention on O.S.U. Led Study Showing Cannabis Compounds Block COVID (Corvallis  Ore. ) The Oregon State University scientist who led the discovery that a pair of hemp compounds can block the ,-1
204,Support us on and help us get this show rolling! #BlazedEnthused #SupportCLE #cannabis #news #talk #music #interviews #giveaways https://t.co/EHz4ZbRcKg cc: @Dtellzmusik33,-1
207,"This is the same administration tossing us in prison over weed. I say it again, F the Vote Blues. ",-2
211,World Health Organization Recognizes Cannabis as a Medicine and Proposes 'More Rational' Drug Laws: ,-1
213,"A relative once was arrested for selling 2 little baggies (1/8) of weed. They were arrested 18 months after the actual ""crime""  It takes a ridiculous amount of time to build a case.",-1
214,Happy Cartridge Sunday Yakima Ask your budtender for the Weed Co select brands of the day & receive 20% off! Any donations to the NW Harvest food drive will earn you double points Happy Holidaze! ,-1
215,Contreras: Going to impose substance abuse testing and if necessary treatment.,0
216,It's that time again! Time to #smoke some weed with my titties out!  #milf #nsfwtwt #hotmom #stonerbabe #Mmemberville #420life #bonggirl #fetish #smokingpotandsmokinghot #weedlovers #StonerFam ,-1
217,United States House votes in favour of decriminalizing cannabis #legalization #cannabis #policy,-2
218,Did the feds just admit cannabis is medicine?  # UAS #alpolitics #expopark #Fortcollins #lubbock ,-1
220,I've been sequencing cannabis genomes for over 11 years and this is a common trend. New genomics group enters market hoping to gift the cannabis industry with their genius and stumbles upon ,-1
224,True. Have u checked the LONG list of felonies that NFL players have committed? Do I see they no longer test for marijuana as an illegal substance? Why? The drug allows them some recovery from the violent gene that causes brain deterioration. When you're brain is damaged,-1
225,What a beautiful morning to smoke some weed and trade stocks,-1
228,I was up at 5:30 this morning and pretty sure I was smoking weed ~17 min later. ,-1
233,I stay blessing the drive -thur workers. Everytime I pull up to #DunkinDonuts I let me windows down and they smell nothing but #Weed while Jamming to some #LaurynHill #GoodVibes . Y'all welcome #HighVibes #Mmemberville #Cannabis #CannaQueen #WeedLovers #HighBabes,-1
234,"If the lit version of me could take care of things I wouldn't be a drug addict lol. Idk I can't seem to do shit when I get high, they make me super tired and lethargic which was the point. I use them for sleep especially",0
237,I think it's a good time to legalize marijuana and shrooms.,-2
239,"Not to mention record heroin deaths, addiction, mental health issues in weed smokers, organised crime by smugglers and petty crime by addicts. Even if you just single out the issue of poverty as a cause and treatment as a solution, the govt she just joined is failing on both.",1
244,An expert cultivator has walked us through a large-scale grow from germination to harvest. Some top tips here! ,-1
245,"If it hadn't of been for that, I may well have passed on my number, but I'm not down for dead ends who smoke weed, I seriously do not need that in my life!",1
246,"#DuckNation I just heard some yelling outside so I peeked out my window & witnessed a woman attacking a guy with a hammer, she smashed his windshield, side mirror & his hand. What is the world coming to? Seriously folks it's time for the world to smoke weed & chill #Ducktales ",-1
247,TODAY: Nebraska activists are unveiling the text of the two medical cannabis initiatives they hope to qualify for the 2022 ballot. Their signature drive launches this weekend. ,-2
248,Anyone Else In Oklahoma Having Issues With Renewing Their Cannabis Card? ,-1
249,I've never been too into anything aside from occasionally weed. I don't even drink super often. I only do shit if I'm with a friend who also wants to (even when it comes to alcohol or weed),-1
252,"Actually, Legalizing weed would not only bring funding into communities to help with local costs and city repairs etc..., but it would also be a massive blow to the cartels. Those Texans not being arrested for small possession would help grow the economy and pay taxes.",-2
253,"We build patented homegrown systems for cannabis, Grow-to-Earn >>>>",-1
255,"I've lived in LA for almost 3 decades. He's wrong. LA has never been this thick with crime, filth, homelessness, drug addicted dead harassing us on the streets...",1
257,"We have the best cannabis of the world, Rep Nancy Mace says of the United States, envisioning a kind of emergence like that of the American wine industry. I'm with it , I'm with it  ",-2
258,Nobody but aliens and religious people created government so I'll pass on allowing them the rights to fuck over this planet need I remind you they seem to think cannabis and ritual substances are illegal and they compare them to fucking meth,-1
260,"Absolutely, more to worry about than something like cannabis possession ",-1
271,"""Marijuana is not a drug. I used to suck dick for coke. Now that's an addiction. You ever suck some dick for marijuana?"" ~ Bob Saget",-1
272,"Track of the Day: Escape' ""Grooving indie hooks and shimmering synths from Liverpool"" @Gigslutz_ For fans of The Killers, The War on Drugs, White Lies, The Peach Fuzz  Greg Hodge ",0
273,If only our government had done a War On Pandemic with the same fervor as they've engaged in the War On Drugs,0
274,Why is the smell of marijuana a reason for a warrant less search in a state where marijuana is legal for medical conditions? Seems like something the Mayor should ban the cops from doing before it leads to someone getting killed. ,-1
276,"Peace love and weed is what this amazing Tuesday is all about stoner family! Stay greened,stay lifted,be kind ",-1
277,"how did that go? I was talking to some cops sitting in their squad car while tripping and surprisingly I was super collected & cogent, all while they were busting some other kids for weed.",-1
279,I caught covid the middle part of this year and aint had no kind of symptoms or illness and I honestly think it's because i was smoking weed everyday like nothing was happening ,-1
280,KHAN: FFS! Next Mayoral election UK we'll have #voterID! What will I do? GARCETTI: Chill Dude! Legalise weed and give the vote to 16/17 year olds Seriously peeps: what could go wrong?? ,1
281,"California Cannabis Regulators Propose New Industry Regulations California's cannabis regulators are looking to allow prepackaged food and drink in consumption lounges, continue allowing curbside pickup at retail locations, and more. #CA  #Cannabis  ",-2
282,I can't wait to smoke weed and stare at my boyfriend,-1
285,This article left out one issue. Mississippi is actually the 10th state to decriminalize Marijuana. I read the bill.,0
290,You can now smoke weed in the house and not worry about her smelling it ,-1
294,"I know some people that have said the same, and I know some people that switched to D8 because regular weed made them too paranoid. I can do both, but would rather have something that won't get me arrested in Indiana. We'll be the last state to legalize it. Damn devils lettuce.",-2
295,"Oh, crap. Well I'd have to fly to the USA cause weed isn't legal here or we could explore Amsterdam together. Social anxiety means you'd do most of the talking I fear and I'd probably need to get a wheelchair to get around.",-1
296,everything you need to keep your weed pipe up and functional ,-1
300,ugh thank god!!!smth to do w myself while my weed is lost<3<3,-1
303,"What about the negative impacts to other guests/area for substance abuse? Housing first is a theory that works on paper, but doesn't mitigate the negative impacts of concentrated substance abuse. Boise touts New Path, but substance abuse/guest violence is still prevalent there.",1
304,"My phone is cracked and the battery is slowly dying. I am physically disabled, I have a medical card and use cannabis to treat chronic severe pain, nausea, and PTSD that I can't afford more effective treatments for. You can shut up now.",-1
305,RT Why are state marijuana legalization laws and immigration law sanctuary jurisdictions okay but state anti-vaccine mandates barred by the supremacy clause?,1
306,"And 90% of the time they have a foot/toes kink, 99% of the time they smoke weed",0
308,You liberals never run out of other people's money do you.....Universal Basic Income....its called a job. Stop smoking marijuana and get one.,1
310,#cannabiscommunity #marijuana #cannabis Republican Lawmaker's Bill Would Legalize Marijuana in Ohio Marijuana would be legalized in Ohio for adults 21 and older under Republican legislation coming in the Ohio House. The bill would encompass the ,-2
312,MAN I DONT WANNA GO OUT AND SPEND MONEY. ALL I WANNA DO IS SMOKE WEED IN MY HOUSE.,-1
314,"tied with ""i'll serve crack before i serve this country"" and ""'she fuck the weed man for weed' - a bitch who's fucking the text man for texts""",0
316,"Great news that you want to cut Rx prices. How about legalizing cannabis. I replaced opioids,that my insurance pays for with Medical Cannabis that they won't. Doesn't seem fair that this flower saved my life and Insurance won't pay.",-2
317,"You can still enjoy life without Money, Alcohol, weed, and unnecessary sex.",0
319,Didn't they release a study last month stating cannabis smokers had LESS chances of CV? Now this? Come on! No one has ever died from marijuana.,-1
324,Bruh obviously am going to bring you weed how can I be sober around you,-1
327,"And weed was cheap. A 1/4 oz was $5, 1/2 oz was $10, a lid (3/4 oz) was $15, and a oz was $20. Of course this was just regular weed. The good stuff could cost you $30-35 an oz.",-1
328,ion see the problem with weed cigarettes i definitely get tho,-1
329,"Right, opioids are a major problem. Big Pharma is a problem. Capitalism that breeds this is a problem. You're 100% right. But this was happening before the pandemic and we're discussing the need for vaccinations and what/if any rights have been violated.",1
331,"if i stay up now, i get to smoke weed but then i might fall asleep right after :/",-1
332,They love to listen to the scientists. What does the science say about alcohol use in comparison to cannabis use? Why the disproportionate response to these two?,0
333,98% of doctors prescribed opioids like candy for 10 years as well. Hope that clears it up for you.,1
334,I know a drug dealer when I see one .I have been around for too long to be tricked ,0
338,10 professional athletes who use marijuana via #weed #marijuana #thc #cbd #cannabisculture #hightimes #stoner #kush #highlife #medicalmarijuana #ganja #smoke #growyourown #cannabissociety #weedlife #life #dabs #smokeweedeveryday,-1
339,So in the meantime the cannabis industry is the scapegoat for the harms of alcohol. Your logic dsoesn't make any sense. Stop trying to ban things al the time. You're not god.,-2
340,RT My entire stoner photocard collection! Retweet for good luck and good weed! ,-1
341,"The partnership provides cannabis businesses access to Bespoke's lending products and PayQwick's invoicing, electronic bill pay, armored car cash pick-up, wire transfers, and other financial services.",-1
342,Future archeologists gonna be like ok so is this one a weed pipe or tobacco pipe..wink wink lol,0
344,"Hitch and bowl cut dude (idk if his name was Marco, too lazy to search it up) remind me of that chill Hispanic couple that are always high on weed and get married fresh out of high school Source: I'm Mexican trust me",0
348,"""Proponents in Japan hope that CBD  which has some proven medical benefits but none of marijuana's intoxicating effects  can become a gateway to the so-called gateway drug."" Interesting article: https://t.co/D63joW1ut2 Read more on our blog: https://t.co/yjbCd0hx3r @nyt10",0
350,"If you aren't a weed smoker, drunkard or religious person,you won't manage 2022 it isn't for the weak!!",0
353,If you don't smoke weed im not linking with you cuz wtf we gonna do ,-1
354,"Correct, I don't, I can only speak of the ppl I know and their experience. I don't think their stories would differ much except for maybe someone became addicted to pain killers and now is a drug addict.",1
358,Remember that time I got DP'd by and ?! It's amazing what some weed and poppers can accomplish!  ,-1
360,GUILTY PLEA: A doctor who operated family practices in Mount Pleasant and Perryopolis has pled guilty to exchanging opioid prescriptions for sexual favors. ,1
361,Republicans: Will you abide by the laws Congress has written as a judge? KBJ: Yes Republicans: Why did this drug dealer get a lighter sentence? KBJ: I was abiding by the law Congress wrote Republicans: Why do you love drug dealers?,0
363,"If a state legalizes marijuana, jobs should no longer ""drug"" test for Marijuana. You shouldn't be denied a job for smoking weed in your free time. This should be looked at no different then having a beer or glass of wine when you're off work... We need change!",-2
364,"When you merge two profitable industries in #Cannabis and #Crypto, then combine that with forward thinking #doxxed devs, along with a   update expected any day now, you have to consider as your next investment today. #EXOTIX ",-1
367,Would like weed growers to be more openly accepted in the plant parent and personal farming community. I mean it's all botany at the end of the day.,-1
368,Bro this weed will have you saying Lord have mercy on me  ,-1
369,Seriously sounds like drug addict who lies to drs to get the fix ,1
372,"I forgot to add that smoke weed, but definitely my type ",-1
375,"I think cause it's a fact that they're damaging but weed can be damaging too, not in the same way as nicotine and alcohol but addiction is just not good overall",1
376,"In 2019, Illinois became the 11th state in the U.S. to legalize adult-use cannabis. However, for Black and brown folks, the barriers to entry still haven't let up. Three Chicago women discuss the complex and tedious process of cannabis licensing. ",-2
377,Rubicon Introduces 5 new strains & climate system upgrades to meet increased demand. #Cannabis #Investing ,-1
378,"The drug epidemic in America is a NATIONAL EMERGENCY. We NEED more testing for Mental Health & Substance Abuse disorders. It's a critical piece of the puzzle. That's why we do what we do. We're working to help healthcare providers identify and treat, so we can avoid tragedies. ",0
380,We are sending private citizens to space and people are still sitting in jail for cannabis.,-2
381,Don't miss NYCOM's webinar on December 7th at 10am re Cannabis Legalization and its implications for city and village planning and zoning. Municipal officials may register for this and three additional NYCOM planning and zoning webinars here: ,0
383,"A federal judge ruled that programs Pfizer wanted to launch to provide copay assistance to Medicare patients would likely violate kickback laws, a controversial notion that has caused numerous drug makers to pay large fines. ",0
385,"Law student, 23, dies after eating cannabis sweet as police issue deadly warning ",1
387,"#DRNeedsJusticeWorldTour I get my weed from California, yes that shit",-1
390,RT i have singlehandedly birthed 1 million ralsei smoking weed images into existence ,0
393,"sorry i'm not some fancy drug dealer with a cool drug scale, Babish. give me the tablespoon measurements you piece of dick",0
394,That seems far-fetched. Laws get passed for a range of complicated reasons. Nixon's War on Drugs was mainly an effort to demonize young liberals (who then a d now smoke a lot of weed) and poor black people (who were then seen as disproportionately users of heroin).,-1
396,What House Bill 3000 Means for Oregon's Hemp Industry... /// READ NEWS #420News #Marijuana #Jobs #Cannabis #Careers #JobBoard #JobHunt #JobSearch #HiringNow #Job #Career #Work #CBD #Hemp #THC #Weed #MJCC,-1
397,"Kids are already being indoctrinated into the realm of the woke. Marrying billy goats, having sex with donkeys, believing that the government is here to help. No Christmas, no military , freedom for hedonism smoking weed free drugs booze partying. Super smrt !",1
399,"It's best remembered by how Joe Biden did the exact opposite of what she would have done. She would have kept her promise and on day one; reschedule marijuana, cancel the promised student debt, closed Guantanamo bay, and much more than he could do with a Pen.",-2
400,Canceling Student Debt would prevent a red wave in November. Expanding Medicare to all would prevent a red wave in November. Decriminalizing cannabis would prevent a red wave in November. President Biden has the power to do all of this. He simply chooses not to.,-2
401,Your clearly misinformed cannabis has benefits for everyone including people who don't like its psychoactive effects ,-1
402,Drugs are expensive idk what drug dealer would give you free drugs,0
403,workers of the world unite but not people who grow weed,1
406,I worked at UO. Students were smoking weed while working at federally funded work study jobs. Faculty members thought is was funny. Trash school.,1
409,CAN I GET WHAT YOU ARE SMOKING? I MAY NEED IT IF YOU THINK BIDEN IS DOING GOOD FOR THIS COUNTRY. IS IT WACKY WEED!!! OH BABY!! WITH THE OPEN BORDERS AND YOUR CARTEL FRIENDS THE DRUGS WILL BE GOOD!!! ,1
410,Yeah. Nothing can go wrong here. Yeah. We'll pass up a car acting suspciously and wait until they do the driveby shooting. Or we'll wait until drug addicts die because police were not allowed to stop the drug dealer's car that had the broken taillight.,1
413,"I don't wanna go out and smoke weed, and then come home smelling like weed around my younger siblings.",0
414,-wakes up at 3am- -smokes weed to go back to sleep- -gets horny- -spends hours scrolling on Twitter- I'm not going back to sleep soon am I? ,-1
416,"Yep clearly. There's obviously bigger issues the media chooses to focus on. But sad reality is that most substance abuse is overlooked into general. Though the war of drugs is another topics. Namely, where leaders to continue the fuel the war of drugs. ",-1
417,I don't take any of my meds bc I don't trust major pharma. I smoke hella weed lol that works just as good,-1
420,"I've realized that a lot of young people have increased their uptake of weed , the youth are depressed and in bad shape nikubaya shyeet",1
422,"It sounds like Houthi authorities are running things just like the Mafia. They run prostitution and drug rings, then break as many laws as they want along the way. The Houthi mafia just threw Entisar alHammadi under the bus, I'm sure just one of its great many casualties.",0
423,"Well at this point I can't afford my old lifestyle. I'm picking and choosing. Can't buy weed, can't buy coffee, can't buy a lot of meat for meals, not eating out, basically saving money for gas and bills",-1
426,"I  this article November 2020 about how NJ would unleash the tristate / east coast. everything we spoke of happened and the stocks are now half-off. take that fwiw, which is an observation as we finally ready for the NJ launch. #NJ  #cannabis  ",-1
427,Large part of my apocalypse plan is how I can still smoke weed.,-1
